,user_id,feature
19141,251815,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19142,223138,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19143,304725,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19144,247407,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19145,299128,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19146,254711,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19147,302952,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19148,231008,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19149,253724,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19150,288731,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19151,224901,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19152,303799,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19153,275281,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19154,301111,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19155,220373,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19156,289852,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
19157,213677,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19158,289482,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19159,219492,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
19160,294009,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19161,245878,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19162,276818,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
19163,226091,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19164,261884,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19165,288408,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19166,241597,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19167,227899,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19168,234681,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19169,255015,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19170,266822,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19171,221048,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19172,246405,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19173,275712,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19174,223122,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19175,272537,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19176,246915,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19177,203250,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19178,274350,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19179,217484,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19180,219709,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19181,247235,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19182,212363,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19183,215157,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0]
19184,225282,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19185,289859,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
19186,275386,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19187,261426,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19188,213399,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19189,285713,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19190,253487,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19191,287432,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19192,290462,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19193,200195,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19194,203960,[0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0]
19195,282646,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19196,292906,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0]
19197,225726,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19198,275287,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
19199,256974,[0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0]
19200,253288,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
19201,229177,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19202,252842,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19203,232830,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19204,261831,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19205,250402,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
19206,290314,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19207,222888,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19208,209882,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19209,283912,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19210,225632,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19211,204028,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19212,269203,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19213,215502,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19214,206021,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19215,215961,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19216,261040,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19217,213915,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19218,219575,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19219,201893,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19220,224794,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
19221,233928,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19222,285645,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19223,202191,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19224,246053,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19225,200310,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19226,250638,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19227,233711,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19228,203730,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19229,263059,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19230,225864,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
19231,244271,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19232,204457,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19233,268244,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19234,252670,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19235,294979,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19236,301037,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19237,284493,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19238,247446,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19239,257076,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19240,278968,[0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0]
19241,274271,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19242,279487,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19243,202776,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19244,263449,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19245,213735,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19246,297498,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19247,230200,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19248,284757,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19249,281292,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1]
19250,302669,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19251,271485,[0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
19252,257054,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19253,232536,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19254,295468,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19255,270408,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19256,243986,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19257,287644,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19258,273248,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19259,303552,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19260,256638,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19261,278165,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19262,221628,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19263,217948,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19264,271222,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19265,246797,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
19266,203574,[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1]
19267,278658,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19268,206316,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19269,229660,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
19270,265019,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19271,276501,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19272,227175,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19273,224046,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19274,248393,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19275,297221,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19276,243932,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19277,221138,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19278,292152,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19279,203600,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19280,247925,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
19281,238960,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19282,269568,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19283,240814,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19284,232881,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19285,206114,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19286,246349,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19287,237503,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19288,204323,[0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0]
19289,296083,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19290,259751,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19291,277574,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19292,297567,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19293,302238,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19294,277216,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19295,243635,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19296,265131,[0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
19297,261045,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19298,225559,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19299,289318,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19300,259713,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
19301,209175,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19302,277584,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19303,271450,[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0]
19304,209877,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19305,297824,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19306,206024,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19307,263838,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19308,299451,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19309,266765,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19310,280135,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19311,248056,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19312,239877,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19313,208196,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19314,227891,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19315,227280,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19316,286863,[0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
19317,283014,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19318,228961,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19319,203230,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19320,273954,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19321,247478,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19322,206023,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19323,210241,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19324,299887,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19325,204222,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19326,243509,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19327,299215,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19328,280772,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19329,265918,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19330,248130,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19331,277247,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19332,277060,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19333,250071,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19334,262597,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
19335,239888,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19336,277477,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19337,296136,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19338,253262,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19339,259903,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19340,257540,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19341,267948,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19342,254391,[0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0]
19343,262667,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0]
19344,255953,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19345,263644,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19346,220296,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19347,233966,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19348,278526,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19349,255465,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19350,241675,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19351,202317,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1]
19352,269660,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19353,274751,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19354,221903,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19355,214410,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19356,305199,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19357,262252,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19358,278380,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19359,282904,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19360,288305,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
19361,226710,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19362,246423,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0]
19363,233742,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19364,300779,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19365,265378,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19366,240511,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19367,252216,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19368,304556,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19369,252626,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19370,297483,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19371,254243,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19372,251406,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
19373,261485,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19374,300281,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
19375,296750,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19376,280108,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19377,205086,[0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0]
19378,227663,[0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1]
19379,216083,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19380,254507,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19381,208486,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19382,288769,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19383,214956,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19384,209522,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19385,203320,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19386,257268,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
19387,234769,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19388,295832,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19389,254192,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19390,210583,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1]
19391,201816,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19392,202173,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19393,273244,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19394,236007,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19395,277789,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19396,218257,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19397,258703,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1]
19398,208289,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19399,304065,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19400,201294,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19401,223908,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19402,248161,[0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0]
19403,292087,[0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0]
19404,200631,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19405,288080,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19406,282276,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19407,275566,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19408,238844,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19409,284524,[0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0]
19410,277214,[0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1]
19411,246760,[0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0]
19412,240978,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19413,260317,[0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0]
19414,305039,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19415,217943,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19416,247258,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19417,240096,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19418,269665,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19419,266593,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19420,279498,[0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0]
19421,246570,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0]
19422,276463,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19423,222586,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0]
19424,302547,[0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0]
19425,212651,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19426,234434,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19427,216373,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19428,244811,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19429,295710,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19430,238260,[0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
19431,237987,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19432,205581,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19433,250415,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19434,253908,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19435,224711,[0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0]
19436,273533,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19437,293860,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19438,246239,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19439,290522,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19440,210749,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19441,280338,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19442,229197,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19443,265663,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0]
19444,200166,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19445,240630,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19446,223948,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19447,256278,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19448,258606,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19449,234100,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19450,280280,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0]
19451,200329,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19452,296050,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19453,269283,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19454,242501,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19455,267913,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19456,304975,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19457,248533,[0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0]
19458,216964,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19459,244137,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
19460,216993,[0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1]
19461,253831,[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
19462,223350,[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]
19463,215021,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19464,226674,[0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0]
19465,262184,[0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0]
19466,236560,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19467,216546,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19468,270066,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19469,300966,[0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
19470,292269,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0]
19471,232898,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19472,262996,[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1]
19473,240414,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19474,292123,[0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0]
19475,221620,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19476,298577,[0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0]
19477,227335,[0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0]
19478,213701,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19479,240728,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19480,223549,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0]
19481,226210,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1]
19482,273334,[0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1]
19483,233531,[0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0]
19484,273387,[0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0]
19485,216380,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1]
19486,206813,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
19487,255683,[0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
19488,274826,[0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1]
19489,215664,[0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1]
